,MotID,LidID,EinstID,Timastimpill
1762,249,6901,3283,2014-04-25 14:07:51.987
1763,250,1255,1004,2014-08-13 10:18:35.557
1764,250,1255,3601,2014-08-13 10:18:35.557
1765,250,1830,322,2014-08-13 10:21:53.103
1766,250,1830,1205,2014-08-13 10:21:53.103
1767,250,4604,1625,2014-08-13 11:17:10.517
1768,250,5999,2041,2014-08-13 13:06:58.740
1769,250,6000,3272,2014-08-13 11:49:25.050
1770,250,6000,3434,2014-08-13 11:49:25.050
1771,250,6011,2453,2014-08-13 11:18:05.767
