,MotID,LidID,EinstID,Timastimpill
0,1,18,24,2000-04-01 10:42:30.767
1,1,18,104,2000-04-01 08:59:30.420
2,1,18,272,2000-04-01 10:40:44.913
3,1,18,452,2000-04-01 09:01:19.177
4,1,18,483,2000-04-30 10:04:24.983
5,1,18,542,2000-03-30 20:09:46.803
6,1,18,570,2000-04-01 08:56:25.153
7,1,18,614,2000-04-03 10:56:57.543
8,1,19,15,2000-03-30 12:30:43.560
9,1,19,97,2000-03-30 12:29:59.507
10,1,19,207,2000-03-30 12:31:30.847
11,1,19,255,2000-04-30 20:27:37.713
12,1,19,359,2000-03-30 12:33:11.590
13,1,19,381,2000-03-30 12:29:15.140
14,1,19,557,2000-03-30 12:33:54.873
15,1,19,593,2000-03-30 12:32:10.073
16,1,20,243,2000-04-03 16:57:15.813
17,1,20,407,2000-04-03 17:01:32.903
18,1,20,486,2000-04-03 16:52:48.500
19,1,20,534,2000-04-03 16:53:47.953
20,1,20,573,2000-04-03 17:00:04.837
21,1,20,611,2000-04-03 16:54:41.700
22,1,20,616,2000-04-03 17:00:54.407
23,1,20,624,2000-04-03 16:56:05.760
24,1,22,41,2000-04-30 20:33:21.567
25,1,22,149,2000-04-29 23:13:49.467
26,1,22,577,2000-04-29 23:12:35.070
27,1,22,617,2000-04-29 23:13:17.540
28,1,22,637,2000-04-29 23:10:49.170
29,1,23,143,2000-05-06 11:16:42.590
30,1,23,214,2000-05-01 10:23:37.780
31,1,23,316,2000-05-01 10:19:34.840
32,1,23,331,2000-05-01 10:18:32.870
33,1,23,340,2000-05-01 10:22:43.520
34,1,23,450,2000-05-01 10:21:00.673
35,1,23,469,2000-05-01 10:21:31.797
36,1,26,42,2000-04-30 20:36:49.357
37,1,26,116,2000-04-30 20:39:46.340
38,1,26,257,2000-04-30 20:38:46.853
39,1,26,280,2000-04-30 20:35:48.930
40,1,26,304,2000-04-30 20:40:47.017
41,1,26,371,2000-04-30 20:37:32.377
42,1,27,392,2000-04-30 16:06:55.150
43,1,27,395,2000-04-30 16:03:34.910
44,1,27,411,2000-04-30 16:00:13.360
45,1,27,438,2000-04-30 16:19:39.900
46,1,27,448,2000-04-30 17:55:57.877
47,1,27,524,2000-05-03 16:08:40.160
48,1,27,621,2000-04-30 15:55:40.370
49,1,28,133,2000-03-31 16:36:03.150
50,1,28,181,2000-03-31 16:35:03.657
51,1,28,232,2000-03-31 16:38:56.030
52,1,28,366,2000-03-31 16:33:12.787
53,1,28,403,2000-03-31 16:41:43.850
54,1,28,492,2000-03-31 16:14:03.263
55,1,28,598,2000-03-31 16:37:41.553
56,1,29,90,2000-05-01 10:28:04.773
57,1,29,338,2000-05-01 10:28:46.943
58,1,29,467,2000-05-01 10:31:23.640
59,1,29,549,2000-05-01 10:29:24.800
60,1,29,586,2000-05-01 10:30:30.170
61,1,29,648,2000-05-01 10:32:00.940
62,1,34,20,2000-04-28 22:13:53.923
63,1,34,115,2000-04-28 22:12:05.460
64,1,34,169,2000-04-28 22:09:52.340
65,1,34,188,2000-04-28 22:11:08.077
66,1,34,230,2000-04-28 22:14:56.707
67,1,34,515,2000-04-30 11:23:21.997
68,1,34,526,2000-04-30 11:22:14.130
69,1,34,628,2000-04-28 22:29:39.137
70,1,35,51,2000-05-03 23:23:35.910
71,1,35,111,2000-05-03 23:26:27.357
72,1,35,288,2000-05-03 23:25:21.420
73,1,35,291,2000-05-03 23:26:41.757
74,1,35,327,2000-05-03 23:22:58.017
75,1,35,429,2000-05-03 23:27:04.380
76,1,35,541,2000-05-03 23:24:41.393
77,1,35,551,2000-05-03 23:25:44.253
78,1,35,559,2000-05-03 23:23:14.580
79,1,35,635,2000-05-03 23:24:59.750
80,1,36,84,2000-04-29 11:42:33.637
81,1,36,120,2000-05-01 12:49:39.537
82,1,36,131,2000-04-29 11:41:13.653
83,1,36,324,2000-04-29 11:40:21.270
84,1,36,348,2000-04-29 11:44:16.733
85,1,36,368,2000-04-29 11:35:53.787
86,1,36,481,2000-04-29 11:38:28.430
87,1,36,532,2000-04-29 11:39:29.127
88,1,37,37,2000-05-01 21:28:19.227
89,1,37,93,2000-05-01 21:29:51.517
90,1,37,117,2000-05-01 21:27:46.860
91,1,37,156,2000-05-01 21:30:57.953
92,1,37,163,2000-05-01 21:30:31.267
93,1,37,193,2000-05-01 21:28:52.333
94,1,37,239,2000-05-01 21:34:51.240
95,1,37,281,2000-05-01 21:34:16.790
96,1,37,530,2000-05-01 21:35:19.350
97,1,37,547,2000-05-01 21:29:21.803
98,1,38,71,2000-05-01 22:01:04.943
99,1,38,172,2000-05-01 22:02:00.350
100,1,38,247,2000-05-01 22:01:32.190
101,1,38,261,2000-05-01 22:03:06.847
102,1,38,389,2000-05-01 22:03:37.883
103,1,38,484,2000-05-01 22:02:34.130
104,1,38,487,2000-05-02 23:38:48.000
105,1,38,564,2000-05-01 21:40:30.307
106,1,38,642,2000-05-01 22:04:00.873
107,1,39,192,2000-04-04 10:16:11.057
108,1,39,365,2000-04-04 10:16:42.090
109,1,39,406,2000-04-04 10:18:12.190
110,1,39,472,2000-04-04 10:15:38.590
111,1,39,478,2000-04-04 10:14:46.903
112,1,39,537,2000-04-04 10:17:34.597
113,1,39,640,2000-05-02 09:33:09.430
114,1,42,14,2000-04-03 16:42:22.557
115,1,42,18,2000-04-03 16:44:37.903
116,1,42,86,2000-04-03 16:42:02.690
117,1,42,185,2000-05-03 08:20:13.947
118,1,42,400,2000-04-03 16:43:55.370
119,1,42,401,2000-04-03 16:44:15.590
120,1,42,445,2000-04-03 16:43:03.537
121,1,42,471,2000-04-03 16:43:29.983
122,1,42,606,2000-04-03 16:42:44.100
123,1,43,22,2000-04-03 16:53:54.093
124,1,43,74,2000-04-03 16:53:02.450
125,1,43,100,2000-04-03 16:52:11.273
126,1,43,122,2000-04-03 16:51:25.690
127,1,43,442,2000-04-03 16:51:08.733
128,1,43,485,2000-04-03 16:51:45.407
129,1,43,488,2000-04-03 16:52:35.790
130,1,44,9,2000-04-03 16:58:18.873
131,1,44,67,2000-04-03 16:58:02.930
132,1,44,119,2000-04-03 16:58:33.673
133,1,44,271,2000-04-03 16:57:43.893
134,1,44,396,2000-04-03 16:57:08.300
135,1,44,431,2000-04-03 16:57:24.747
136,1,44,499,2000-04-03 16:58:49.627
137,1,44,627,2000-04-03 16:59:07.323
138,1,52,91,2000-04-03 20:05:37.323
139,1,52,136,2000-04-03 20:07:58.487
140,1,52,165,2000-04-03 20:10:11.297
141,1,52,234,2000-04-03 20:09:12.323
142,1,52,246,2000-04-03 20:11:08.400
143,1,52,326,2000-04-03 20:03:56.367
144,1,52,589,2000-04-03 20:03:13.567
145,1,52,626,2000-04-03 20:06:46.673
146,1,53,19,2000-05-02 23:31:49.850
147,1,53,80,2000-05-02 23:04:40.207
148,1,53,87,2000-05-02 23:12:47.597
149,1,53,106,2000-05-02 23:13:29.187
150,1,53,110,2000-05-02 23:36:34.530
151,1,53,513,2000-05-02 23:07:41.597
152,1,53,609,2000-05-02 23:32:56.603
153,1,53,629,2000-05-02 23:20:58.230
154,1,54,7,2000-04-03 20:20:06.253
155,1,54,64,2000-04-03 20:17:17.540
156,1,54,135,2000-04-03 20:21:12.167
157,1,54,171,2000-04-03 20:23:33.270
158,1,54,175,2000-04-03 20:18:36.663
159,1,54,273,2000-04-03 20:14:37.190
160,1,54,284,2000-04-03 20:24:42.200
161,1,54,538,2000-04-03 20:22:18.883
162,1,55,202,2000-05-01 14:29:12.297
163,1,55,251,2000-05-01 15:01:57.340
164,1,55,347,2000-05-01 14:27:48.917
165,1,55,354,2000-05-01 14:37:43.210
166,1,55,437,2000-05-01 14:19:56.757
167,1,55,447,2000-05-01 14:35:33.183
168,1,55,451,2000-05-01 14:30:32.390
169,1,55,529,2000-05-01 14:33:52.120
170,1,55,585,2000-05-01 14:32:29.500
171,1,60,28,2000-04-29 20:48:31.843
172,1,60,209,2000-04-29 20:50:37.857
173,1,60,388,2000-04-29 21:19:51.230
174,1,60,419,2000-04-29 20:54:50.007
175,1,60,531,2000-04-29 20:40:43.777
176,1,60,540,2000-04-29 20:57:59.950
177,1,60,615,2000-04-29 20:53:04.483
178,1,61,58,2000-04-29 21:11:31.830
179,1,61,148,2000-04-29 21:04:01.343
180,1,61,213,2000-04-29 21:02:40.607
181,1,61,449,2000-04-29 21:10:18.747
182,1,61,455,2000-04-29 21:05:24.410
183,1,61,489,2000-04-29 21:08:30.990
184,1,61,507,2000-04-29 21:00:46.300
185,1,61,519,2000-04-29 21:12:46.420
186,1,70,34,2000-04-28 15:06:13.257
187,1,70,60,2000-04-28 15:00:23.050
188,1,70,221,2000-04-28 15:05:01.353
189,1,70,333,2000-04-28 15:07:02.790
190,1,70,376,2000-04-28 15:02:14.633
191,1,70,414,2000-04-28 15:04:01.757
192,1,70,505,2000-04-28 15:08:19.820
193,1,71,178,2000-04-30 17:41:04.953
194,1,71,212,2000-04-30 16:30:21.720
195,1,71,235,2000-04-30 16:34:14.637
196,1,71,453,2000-04-27 15:48:12.377
197,1,71,630,2000-04-30 16:28:41.810
198,1,71,633,2000-04-30 16:37:13.933
199,1,71,645,2000-04-27 15:50:31.250
200,1,72,6,2000-04-30 16:55:30.933
201,1,72,137,2000-04-30 16:49:59.437
202,1,72,154,2000-04-30 17:08:19.007
203,1,72,162,2000-04-29 18:03:18.343
204,1,72,229,2000-05-05 09:06:47.917
205,1,72,393,2000-04-30 16:47:17.050
206,1,72,493,2000-04-30 16:53:32.010
207,1,72,525,2000-04-30 16:51:29.353
208,1,73,44,2000-04-30 17:27:30.453
209,1,73,159,2000-04-30 17:16:59.233
210,1,73,160,2000-04-30 17:29:57.693
211,1,73,217,2000-04-30 17:11:06.707
212,1,73,248,2000-04-30 17:46:17.120
213,1,73,435,2000-04-30 17:35:03.603
214,1,73,479,2000-04-30 17:09:21.557
215,1,73,521,2000-05-03 22:49:52.290
216,1,73,608,2000-04-30 17:23:03.327
217,1,73,646,2000-04-30 17:12:35.627
218,1,75,43,2000-04-04 08:23:58.193
219,1,75,68,2000-04-04 08:23:36.723
220,1,75,128,2000-04-04 08:25:18.710
221,1,75,241,2000-04-04 08:24:15.440
222,1,75,494,2000-04-04 08:24:31.573
223,1,75,497,2000-04-04 08:25:03.227
224,1,75,641,2000-04-04 08:24:44.140
225,1,76,1,2000-05-02 08:19:22.107
226,1,76,101,2000-04-04 08:32:15.480
227,1,76,289,2000-04-04 08:31:40.670
228,1,76,294,2000-04-04 08:32:29.280
229,1,76,464,2000-04-04 08:31:58.477
230,1,76,512,2000-04-04 08:31:29.233
231,1,76,603,2000-05-02 10:30:20.217
232,1,79,130,2000-05-02 08:52:10.687
233,1,79,306,2000-04-04 09:11:50.083
234,1,79,373,2000-04-04 09:11:09.417
235,1,79,461,2000-04-04 09:13:02.237
236,1,79,474,2000-04-04 09:13:59.790
237,1,79,516,2000-05-02 14:16:00.863
238,1,79,582,2000-04-04 09:15:11.123
239,1,79,638,2000-04-04 09:19:59.910
240,1,80,36,2000-04-04 17:15:42.060
241,1,80,66,2000-04-30 20:29:28.160
242,1,80,382,2000-04-30 20:30:34.587
243,1,80,482,2000-05-01 21:09:09.913
244,1,80,554,2000-04-30 20:29:54.430
245,1,80,587,2000-04-30 20:35:08.290
246,1,80,644,2000-04-30 20:29:00.490
247,1,84,33,2000-04-04 11:05:29.570
248,1,84,142,2000-04-04 11:12:06.260
249,1,84,200,2000-04-04 10:54:16.623
250,1,84,211,2000-04-04 11:03:29.617
251,1,84,253,2000-04-04 11:02:28.890
252,1,84,295,2000-04-04 11:01:15.753
253,1,84,305,2000-04-04 11:10:04.203
254,1,84,311,2000-04-04 10:56:13.140
255,1,84,325,2000-04-04 11:00:04.040
256,1,84,379,2000-04-04 11:08:36.640
257,1,84,402,2000-04-04 10:57:49.450
258,1,84,535,2000-04-04 11:06:49.133
259,1,84,613,2000-04-04 10:52:54.103
260,1,85,3,2000-04-04 11:12:19.600
261,1,85,40,2000-04-04 11:10:29.780
262,1,85,264,2000-04-04 11:12:52.927
263,1,85,285,2000-04-04 11:08:56.920
264,1,85,312,2000-04-04 11:11:42.197
265,1,85,490,2000-04-04 11:14:24.110
266,1,85,533,2000-04-04 11:13:29.230
267,1,85,643,2000-04-04 11:13:58.373
268,1,88,121,2000-04-28 15:20:45.127
269,1,88,147,2000-04-28 15:12:26.060
270,1,88,250,2000-04-28 15:14:36.727
271,1,88,349,2000-05-01 23:35:08.687
272,1,88,369,2000-04-28 15:16:18.663
273,1,88,504,2000-04-28 15:17:32.920
274,1,88,583,2000-04-28 15:11:37.490
275,1,88,639,2000-04-28 15:13:36.770
276,1,89,85,2000-05-02 09:52:25.383
277,1,89,222,2000-04-28 16:16:37.607
278,1,89,260,2000-04-28 12:52:47.660
279,1,89,301,2000-04-28 16:19:58.763
280,1,89,356,2000-04-28 13:27:36.000
281,1,89,397,2000-04-28 12:49:28.650
282,1,89,412,2000-04-28 13:26:15.737
283,1,90,150,2000-05-02 09:23:03.910
284,1,90,180,2000-05-02 09:23:52.070
285,1,90,242,2000-05-02 09:55:07.487
286,1,90,254,2000-05-02 09:28:48.077
287,1,90,332,2000-05-02 09:27:23.333
288,1,90,562,2000-05-02 09:22:23.160
289,1,90,592,2000-05-02 09:26:29.907
290,1,91,21,2000-05-01 21:44:35.500
291,1,91,63,2000-05-01 21:38:02.863
292,1,91,105,2000-05-01 21:36:22.840
293,1,91,109,2000-05-01 21:40:50.717
294,1,91,231,2000-05-02 12:46:47.127
295,1,91,267,2000-05-01 21:46:45.277
296,1,91,378,2000-05-01 21:42:14.237
297,1,91,430,2000-05-01 21:43:19.880
298,1,91,436,2000-05-01 21:45:35.977
299,1,92,127,2000-04-04 22:03:24.863
300,1,92,195,2000-04-04 22:04:25.000
301,1,92,196,2000-04-04 23:23:31.383
302,1,92,318,2000-04-04 22:01:51.800
303,1,92,370,2000-04-04 23:24:46.863
304,1,92,433,2000-04-04 22:02:57.293
305,1,92,561,2000-04-04 22:10:51.337
306,1,92,569,2000-04-04 22:03:55.787
307,1,93,140,2000-04-04 14:15:24.567
308,1,93,199,2000-04-04 14:17:24.067
309,1,93,275,2000-04-04 14:17:46.550
310,1,93,313,2000-04-04 14:14:13.083
311,1,93,387,2000-05-02 14:17:12.567
312,1,93,391,2000-04-04 14:18:13.710
313,1,93,434,2000-04-04 14:14:52.630
314,1,93,477,2000-04-04 14:16:50.010
315,1,94,32,2000-05-01 21:26:29.057
316,1,94,57,2000-05-01 21:27:32.630
317,1,94,224,2000-05-01 21:28:24.623
318,1,94,410,2000-05-01 21:31:14.477
319,1,94,420,2000-05-01 21:32:26.290
320,1,94,500,2000-05-01 21:24:38.947
321,1,94,555,2000-05-01 21:33:21.830
322,1,94,566,2000-05-01 21:29:49.743
323,1,95,53,2000-04-30 10:52:17.813
324,1,95,81,2000-04-30 10:50:43.770
325,1,95,132,2000-04-30 10:54:52.767
326,1,95,174,2000-04-30 10:53:05.843
327,1,95,203,2000-04-30 10:51:33.090
328,1,95,344,2000-04-30 10:48:57.277
329,1,95,352,2000-04-30 10:53:47.033
330,1,95,498,2000-04-30 10:47:14.880
331,1,95,509,2000-04-30 10:44:49.270
332,1,98,151,2000-04-04 15:17:25.183
333,1,98,237,2000-04-04 15:19:51.277
334,1,98,286,2000-04-04 15:16:53.930
335,1,98,346,2000-04-04 15:19:21.793
336,1,98,425,2000-04-04 15:17:46.407
337,1,98,475,2000-04-04 15:15:48.757
338,1,98,491,2000-04-04 15:18:13.747
339,1,98,599,2000-04-04 15:16:24.860
340,1,98,622,2000-04-04 15:14:04.057
341,1,102,38,2000-04-04 15:29:40.523
342,1,102,65,2000-04-04 15:31:10.153
343,1,102,191,2000-04-04 15:32:04.960
344,1,102,282,2000-04-04 15:30:39.757
345,1,102,409,2000-04-04 15:30:15.373
346,1,102,459,2000-04-04 15:32:28.683
347,1,102,476,2000-04-04 15:32:58.707
348,1,102,508,2000-04-04 15:31:38.473
349,1,108,62,2000-04-04 16:21:43.913
350,1,108,377,2000-04-04 16:26:39.820
351,1,108,456,2000-04-04 16:27:21.590
352,1,108,506,2000-04-04 16:22:26.797
353,1,108,556,2000-04-04 16:29:20.820
354,1,108,594,2000-04-04 16:22:51.250
355,1,108,604,2000-04-04 16:28:39.820
356,1,108,623,2000-04-04 16:23:32.670
357,1,109,183,2000-04-04 16:36:06.383
358,1,109,184,2000-05-02 13:58:39.357
359,1,109,269,2000-04-04 16:37:11.847
360,1,109,362,2000-04-04 16:35:20.610
361,1,109,385,2000-04-04 16:36:37.560
362,1,109,386,2000-04-04 16:34:32.630
363,1,109,394,2000-04-04 16:34:57.313
364,1,109,399,2000-04-04 16:37:39.980
365,1,110,56,2000-05-01 01:13:32.760
366,1,110,78,2000-05-01 01:12:34.547
367,1,110,107,2000-05-01 01:16:52.277
368,1,110,205,2000-05-01 01:15:48.753
369,1,110,245,2000-05-01 01:11:19.190
370,1,110,527,2000-05-01 01:18:16.067
371,1,110,576,2000-05-01 01:14:33.007
372,1,111,118,2000-05-01 00:58:26.427
373,1,111,157,2000-05-01 00:59:23.600
374,1,111,189,2000-05-01 00:54:29.807
375,1,111,190,2000-05-01 00:49:55.983
376,1,111,297,2000-05-01 00:55:51.987
377,1,111,523,2000-05-01 00:57:15.223
378,1,111,579,2000-05-01 01:03:07.120
379,1,112,27,2000-05-01 12:57:39.177
380,1,112,139,2000-05-01 12:52:45.697
381,1,112,424,2000-05-01 12:56:23.300
382,1,112,501,2000-05-01 12:53:43.860
383,1,112,590,2000-05-01 12:54:31.367
384,1,112,620,2000-05-01 12:55:20.497
385,1,114,48,2000-04-29 23:23:28.290
386,1,114,173,2000-04-30 20:41:54.503
387,1,114,227,2000-04-29 23:25:29.713
388,1,114,360,2000-04-29 23:21:43.380
389,1,114,422,2000-04-29 23:24:45.560
390,1,114,568,2000-04-29 23:22:32.340
391,1,114,636,2000-04-29 23:20:14.653
392,1,115,108,2000-04-04 18:31:22.760
393,1,115,219,2000-04-04 18:44:38.063
394,1,115,302,2000-04-04 18:50:07.587
395,1,115,380,2000-04-04 18:45:49.037
396,1,115,421,2000-04-04 18:33:51.453
397,1,115,463,2000-04-04 18:38:46.407
398,1,116,77,2000-04-04 20:57:47.890
399,1,116,113,2000-04-04 20:58:26.927
400,1,116,114,2000-04-04 20:53:36.230
401,1,116,141,2000-04-04 20:58:53.797
402,1,116,321,2000-04-04 20:53:01.660
403,1,116,426,2000-04-04 20:57:18.780
404,1,116,571,2000-04-04 20:54:15.787
405,1,118,95,2000-04-04 20:49:38.057
406,1,118,274,2000-04-04 20:51:53.280
407,1,118,298,2000-04-04 18:45:26.393
408,1,118,358,2000-04-04 20:48:51.450
409,1,118,408,2000-04-04 18:47:53.973
410,1,118,439,2000-04-04 20:50:48.590
411,1,118,443,2000-04-04 20:51:22.317
412,1,118,588,2000-04-04 18:46:37.913
413,1,119,31,2000-04-04 18:53:00.233
414,1,119,129,2000-04-04 19:17:12.143
415,1,119,186,2000-05-04 15:16:38.297
416,1,119,236,2000-04-04 18:59:34.550
417,1,119,355,2000-04-04 19:19:20.630
418,1,119,649,2000-04-04 19:20:34.593
419,1,120,35,2000-04-04 19:19:06.157
420,1,120,82,2000-04-04 19:21:34.400
421,1,120,225,2000-04-04 19:22:12.713
422,1,120,283,2000-04-04 19:23:42.483
423,1,120,307,2000-04-04 19:19:38.473
424,1,120,315,2000-04-04 19:21:03.967
425,1,120,454,2000-04-04 19:23:01.777
426,1,120,520,2000-04-04 19:20:04.370
427,1,120,558,2000-04-04 19:22:33.937
428,1,121,23,2000-04-04 19:28:48.683
429,1,121,50,2000-04-04 19:28:25.390
430,1,121,61,2000-04-04 19:27:12.277
431,1,121,164,2000-04-04 19:26:19.770
432,1,121,197,2000-04-04 19:29:59.017
433,1,121,244,2000-04-04 19:27:39.253
434,1,121,330,2000-04-04 19:28:01.277
435,1,121,460,2000-04-04 19:29:18.437
436,1,121,601,2000-04-04 19:25:47.743
437,1,123,152,2000-04-04 22:22:26.533
438,1,123,210,2000-04-04 22:21:18.677
439,1,123,263,2000-04-04 22:18:11.047
440,1,123,276,2000-04-04 22:19:22.510
441,1,123,308,2000-04-04 22:16:16.573
442,1,123,375,2000-04-04 22:20:38.700
443,1,123,418,2000-04-04 22:18:50.553
444,1,123,446,2000-04-04 22:17:20.673
445,1,123,466,2000-04-04 22:19:56.790
446,1,125,112,2000-05-02 13:00:12.697
447,1,125,134,2000-05-02 13:04:31.830
448,1,125,334,2000-05-02 13:01:43.297
449,1,125,398,2000-05-02 12:57:42.180
450,1,125,441,2000-05-02 13:00:59.140
451,1,125,543,2000-05-02 13:02:41.230
452,1,125,595,2000-05-02 13:03:51.570
453,1,125,619,2000-05-02 12:59:28.943
454,1,126,176,2000-05-02 19:00:12.513
455,1,126,198,2000-05-02 18:57:58.700
456,1,126,335,2000-05-02 19:00:58.560
457,1,126,415,2000-05-02 18:57:17.473
458,1,126,572,2000-05-02 18:59:01.600
459,1,126,597,2000-05-02 19:01:33.650
460,1,126,610,2000-05-03 15:22:49.967
461,1,126,618,2000-05-02 18:59:36.563
462,1,127,55,2000-05-02 16:37:20.187
463,1,127,155,2000-05-02 16:36:53.130
464,1,127,170,2000-05-02 16:36:05.060
465,1,127,345,2000-05-02 16:35:09.740
466,1,127,364,2000-05-02 16:36:23.597
467,1,127,413,2000-05-02 16:34:00.830
468,1,127,522,2000-05-02 16:34:46.257
469,1,127,575,2000-05-02 16:37:47.897
470,1,129,17,2000-05-02 16:11:18.053
471,1,129,70,2000-05-02 16:12:46.930
472,1,129,88,2000-05-02 16:10:47.820
473,1,129,374,2000-05-02 16:10:12.217
474,1,129,390,2000-05-02 16:11:47.533
475,1,129,539,2000-05-02 16:12:21.173
476,1,129,548,2000-05-02 16:08:57.150
477,1,129,574,2000-05-02 16:09:34.633
478,1,131,5,2000-05-03 10:36:23.193
479,1,131,256,2000-05-03 10:36:52.637
480,1,131,339,2000-05-03 10:34:59.893
481,1,131,367,2000-05-03 10:34:34.347
482,1,131,405,2000-05-03 10:33:59.437
483,1,131,510,2000-05-03 10:35:40.680
484,1,131,511,2000-05-03 10:36:01.643
485,1,131,584,2000-05-03 10:33:32.980
486,1,135,98,2000-04-28 22:35:56.600
487,1,135,216,2000-04-28 22:46:37.117
488,1,135,240,2000-04-28 22:36:49.107
489,1,135,300,2000-04-28 22:49:25.197
490,1,135,591,2000-04-28 22:48:13.707
491,1,135,596,2000-04-28 22:50:46.713
492,1,137,59,2000-04-28 22:55:44.360
493,1,137,83,2000-04-28 23:03:29.563
494,1,137,123,2000-04-28 23:24:57.157
495,1,137,432,2000-04-28 23:02:52.530
496,1,137,553,2000-04-28 23:01:31.160
497,1,137,580,2000-04-28 22:55:02.690
498,1,137,602,2000-04-28 23:00:22.490
499,1,138,103,2000-05-04 15:04:52.890
500,1,138,167,2000-05-04 15:05:41.283
501,1,138,177,2000-05-04 15:06:31.643
502,1,138,194,2000-05-04 15:04:46.070
503,1,138,249,2000-05-04 19:19:41.927
504,1,138,290,2000-05-04 15:05:20.650
505,1,138,296,2000-05-04 15:06:16.643
506,1,138,322,2000-05-04 15:05:59.610
507,1,139,124,2000-04-28 23:11:40.900
508,1,139,215,2000-04-28 23:15:52.673
509,1,139,440,2000-04-28 23:14:58.327
510,1,139,465,2000-04-28 23:14:16.857
511,1,139,503,2000-04-28 23:13:19.563
512,1,139,546,2000-04-28 23:08:13.850
513,1,139,578,2000-04-28 23:07:28.207
514,1,140,4,2000-05-04 15:09:05.877
515,1,140,52,2000-05-04 15:11:57.503
516,1,140,69,2000-05-04 12:11:50.550
517,1,140,153,2000-05-04 15:07:51.570
518,1,140,179,2000-05-04 12:12:08.817
519,1,140,277,2000-05-04 12:11:30.280
520,1,140,293,2000-05-04 15:11:40.810
521,1,140,317,2000-05-04 15:09:38.853
522,1,140,518,2000-05-04 15:08:39.637
523,1,142,10,2000-05-04 16:25:42.657
524,1,142,46,2000-05-04 16:25:10.780
525,1,142,79,2000-05-04 16:28:13.503
526,1,142,187,2000-05-04 16:32:08.530
527,1,142,220,2000-05-04 16:26:27.050
528,1,142,357,2000-05-04 16:28:32.330
529,1,142,427,2000-05-04 16:29:39.267
530,1,142,612,2000-05-04 16:31:47.800
531,1,142,647,2000-05-04 16:26:00.680
532,1,143,96,2000-05-05 08:24:11.510
533,1,144,102,2000-05-02 07:21:18.957
534,1,144,166,2000-05-02 07:18:04.827
535,1,144,262,2000-05-02 23:51:52.820
536,1,144,337,2000-05-02 07:20:41.463
537,1,144,544,2000-05-02 23:50:38.850
538,1,144,545,2000-05-02 07:21:39.727
539,1,144,605,2000-05-02 07:17:26.413
540,1,148,99,2000-05-02 09:35:59.447
541,1,148,146,2000-05-02 09:37:20.343
542,1,148,168,2000-05-02 09:40:51.487
543,1,148,268,2000-05-02 09:42:59.470
544,1,148,287,2000-05-02 09:41:26.017
545,1,148,292,2000-05-02 09:45:34.833
546,1,148,343,2000-05-02 09:36:50.450
547,1,148,458,2000-05-02 09:40:15.423
548,1,148,560,2000-05-02 19:32:07.057
549,1,148,581,2000-05-02 09:44:37.050
550,1,148,631,2000-05-02 09:39:24.650
551,1,149,25,2000-05-03 12:48:05.447
552,1,149,26,2000-05-03 12:46:45.400
553,1,149,361,2000-05-03 12:48:51.983
554,1,149,480,2000-05-03 12:50:40.740
555,1,151,11,2000-05-02 09:11:16.383
556,1,151,49,2000-05-03 00:02:04.240
557,1,151,125,2000-05-02 09:08:44.123
558,1,151,218,2000-05-02 09:02:48.443
559,1,151,329,2000-05-02 09:10:26.540
560,1,151,353,2000-05-02 09:09:36.010
561,1,151,384,2000-05-02 09:12:28.317
562,1,151,514,2000-05-02 10:06:17.450
563,1,152,138,2000-05-02 09:16:29.083
564,1,152,144,2000-05-02 09:22:57.080
565,1,152,228,2000-05-02 09:19:16.203
566,1,152,299,2000-05-02 09:17:08.260
567,1,152,309,2000-05-02 09:18:40.340
568,1,152,320,2000-05-02 09:19:52.517
569,1,152,336,2000-05-02 09:17:52.253
570,1,152,462,2000-05-02 09:23:57.697
571,1,152,565,2000-05-02 09:25:06.547
572,1,153,8,2000-04-28 11:31:19.970
573,1,153,13,2000-04-28 11:39:31.917
574,1,153,47,2000-04-28 11:37:10.030
575,1,153,75,2000-04-28 11:38:03.057
576,1,153,92,2000-04-28 11:28:46.443
577,1,153,266,2000-04-28 11:35:41.887
578,1,153,314,2000-04-28 11:33:53.130
579,1,153,423,2000-04-28 11:36:29.853
580,1,153,444,2000-04-28 11:32:30.810
581,1,153,550,2000-04-28 11:35:03.280
582,1,153,625,2000-04-28 11:40:05.203
583,1,154,158,2000-04-30 21:26:40.367
584,1,154,223,2000-04-30 21:27:53.983
585,1,154,310,2000-04-30 21:29:30.700
586,1,154,350,2000-04-30 21:28:45.797
587,1,154,351,2000-05-02 12:54:28.030
588,1,154,468,2000-04-30 21:32:14.767
589,1,154,567,2000-04-30 21:30:47.870
590,1,155,2,2000-04-30 21:52:02.327
591,1,155,94,2000-04-30 21:40:49.167
592,1,155,145,2000-04-30 21:40:07.427
593,1,155,226,2000-04-30 21:42:58.743
594,1,155,517,2000-04-30 21:36:29.613
595,1,155,536,2000-04-30 21:41:57.847
596,1,155,632,2000-04-30 21:41:25.860
597,1,156,73,2000-05-06 09:12:31.027
598,1,156,126,2000-05-06 09:49:27.573
599,1,156,161,2000-05-06 09:14:27.070
600,1,156,252,2000-05-06 09:18:22.010
601,1,156,259,2000-05-06 09:19:22.427
602,1,156,265,2000-05-06 09:16:27.647
603,1,156,278,2000-05-06 09:14:02.217
604,1,156,323,2000-05-06 09:17:47.810
605,1,156,470,2000-05-06 09:48:52.993
606,1,156,495,2000-05-06 09:13:14.400
